Time,F2#1,F2#2,F2#0,,
19:24:05:018,-2.57872009277344,2.73989009857178,-0.16117000579834,,
19:24:05:033,-2.73989009857178,1.28936004638672,1.45053005218506,,
19:24:05:033,-2.09521007537842,0.483509987592697,1.6117000579834,,
19:24:05:033,-2.25638008117676,0.483509987592697,1.77287006378174,,
19:24:05:033,-2.25638008117676,-0.16117000579834,2.4175500869751,,
19:24:05:033,-2.09521007537842,0,2.09521007537842,,
19:24:05:033,-2.25638008117676,0,2.25638008117676,,
19:24:05:033,-2.57872009277344,0.16117000579834,2.4175500869751,,
19:24:05:033,-2.4175500869751,0,2.4175500869751,,
19:24:05:049,-2.09521007537842,-0.483509987592697,2.57872009277344,,
19:24:05:049,-1.77286994457245,-0.644680023193359,2.4175500869751,,
19:24:05:049,-1.45053005218506,-0.805850028991699,2.25638008117676,,
19:24:05:049,-1.12819004058838,-1.12819004058838,2.25638008117676,,
19:24:05:049,-1.12819004058838,-1.12819004058838,2.25638008117676,,
19:24:05:049,-0.644680023193359,-1.45053005218506,2.09521007537842,,
19:24:05:049,-0.32234001159668,-2.4175500869751,2.73989009857178,,
19:24:05:065,-0.16117000579834,-2.73989009857178,2.90106010437012,,
19:24:05:065,-0.32234001159668,-2.09521007537842,2.4175500869751,,
19:24:05:065,-0.32234001159668,-2.09521007537842,2.4175500869751,,
19:24:05:065,-0.16117000579834,-1.93403995037079,2.09521007537842,,
19:24:05:065,0.16117000579834,-1.93403995037079,1.77286994457245,,
19:24:05:065,0.805850028991699,-2.09521007537842,1.28936004638672,,
19:24:05:065,1.28936004638672,-2.09521007537842,0.805850028991699,,
19:24:05:065,1.12819004058838,-2.09521007537842,0.967020034790039,,
19:24:05:080,1.6117000579834,-1.6117000579834,0,,
19:24:05:080,1.28936004638672,-1.93403995037079,0.64467990398407,,
19:24:05:080,2.4175500869751,-2.09521007537842,-0.32234001159668,,
19:24:05:080,1.93403995037079,-2.57872009277344,0.644680142402649,,
19:24:05:080,2.09521007537842,-2.09521007537842,0,,
19:24:05:080,2.09521007537842,-2.09521007537842,0,,
19:24:05:080,1.45053005218506,-1.77286994457245,0.32233989238739,,
19:24:05:096,1.6117000579834,-1.93403995037079,0.32233989238739,,
19:24:05:096,2.57872009277344,-0.967019975185394,-1.6117000579834,,
19:24:05:096,1.77286994457245,-0.16117000579834,-1.61169993877411,,
19:24:05:096,1.12819004058838,-0.644680023193359,-0.48351001739502,,
19:24:05:096,1.93403995037079,-0.32234001159668,-1.61169993877411,,
19:24:05:096,1.6117000579834,-0.16117000579834,-1.45053005218506,,
19:24:05:096,1.6117000579834,-0.16117000579834,-1.45053005218506,,
19:24:05:096,2.09521007537842,-0.16117000579834,-1.93404006958008,,
19:24:05:111,2.25638008117676,-0.32234001159668,-1.93404006958008,,
19:24:05:111,1.77286994457245,0,-1.77286994457245,,
19:24:05:111,1.45053005218506,0.483509987592697,-1.93404006958008,,
19:24:05:111,-0.32234001159668,0.967019975185394,-0.644679963588715,,
19:24:05:111,0.32234001159668,1.12819004058838,-1.45053005218506,,
19:24:05:111,1.12819004058838,1.45053005218506,-2.57872009277344,,
19:24:05:111,0,1.28936004638672,-1.28936004638672,,
19:24:05:111,0,1.93403995037079,-1.93403995037079,,
19:24:05:126,-0.483509987592697,1.77286994457245,-1.28935992717743,,
19:24:05:126,-0.483509987592697,1.77286994457245,-1.28935992717743,,
19:24:05:126,-0.16117000579834,1.93403995037079,-1.77286994457245,,
19:24:05:126,-0.483509987592697,2.25638008117676,-1.77287006378174,,
19:24:05:126,-0.644680023193359,1.77286994457245,-1.12818992137909,,
19:24:05:126,-0.644680023193359,2.09521007537842,-1.45053005218506,,
19:24:05:126,-1.12819004058838,2.57872009277344,-1.45053005218506,,
19:24:05:126,-1.6117000579834,1.93403995037079,-0.32233989238739,,
19:24:05:141,-1.6117000579834,2.25638008117676,-0.644680023193359,,
19:24:05:141,-1.93403995037079,1.6117000579834,0.32233989238739,,
19:24:05:141,-1.93403995037079,1.93403995037079,0,,
19:24:05:141,-2.25638008117676,2.25638008117676,0,,
19:24:05:141,-2.57872009277344,2.25638008117676,0.32234001159668,,
19:24:05:141,-2.25638008117676,2.25638008117676,0,,
19:24:05:141,-2.25638008117676,1.77286994457245,0.483510136604309,,
19:24:05:156,-2.09521007537842,1.77286994457245,0.322340130805969,,
19:24:05:156,-2.57872009277344,1.28936004638672,1.28936004638672,,
19:24:05:156,-2.4175500869751,0.16117000579834,2.25638008117676,,
19:24:05:156,-2.4175500869751,0.16117000579834,2.25638008117676,,
19:24:05:156,-1.45053005218506,-0.16117000579834,1.6117000579834,,
19:24:05:156,-2.09521007537842,-0.16117000579834,2.25638008117676,,
19:24:05:156,-2.09521007537842,0,2.09521007537842,,
19:24:05:156,-0.16117000579834,0,0.16117000579834,,
19:24:05:172,-2.57872009277344,-0.805850028991699,3.38457012176514,,
19:24:05:172,-2.25638008117676,-0.16117000579834,2.4175500869751,,
19:24:05:172,-1.45053005218506,-0.483509987592697,1.93404006958008,,
19:24:05:172,-0.967019975185394,-0.644680023193359,1.6117000579834,,
19:24:05:172,-0.967019975185394,-1.28936004638672,2.25638008117676,,
19:24:05:172,-0.805850028991699,-1.6117000579834,2.4175500869751,,
19:24:05:172,-0.32234001159668,-1.45053005218506,1.77287006378174,,
19:24:05:187,-0.32234001159668,-2.09521007537842,2.4175500869751,,
19:24:05:187,-0.32234001159668,-1.93403995037079,2.25638008117676,,
19:24:05:187,-0.32234001159668,-1.93403995037079,2.25638008117676,,
19:24:05:187,3.38456988334656,-2.4175500869751,-0.96701979637146,,
19:24:05:187,0,-2.25638008117676,2.25638008117676,,
19:24:05:187,0.32234001159668,-1.93403995037079,1.61169993877411,,
19:24:05:187,0.967019975185394,-2.09521007537842,1.12819004058838,,
19:24:05:187,1.28936004638672,-2.09521007537842,0.805850028991699,,
19:24:05:203,0.967019975185394,-1.93403995037079,0.967019975185394,,
19:24:05:203,1.77286994457245,-1.77286994457245,0,,
19:24:05:203,1.77286994457245,-2.25638008117676,0.483510136604309,,
19:24:05:203,1.6117000579834,-1.93403995037079,0.32233989238739,,
19:24:05:203,1.45053005218506,-1.93403995037079,0.48350989818573,,
19:24:05:203,1.77286994457245,-2.09521007537842,0.322340130805969,,
19:24:05:203,1.6117000579834,-1.93403995037079,0.32233989238739,,
19:24:05:203,1.6117000579834,-1.93403995037079,0.32233989238739,,
19:24:05:218,1.6117000579834,-1.6117000579834,0,,
19:24:05:218,2.09521007537842,-1.12819004058838,-0.967020034790039,,
19:24:05:218,1.12819004058838,-0.644680023193359,-0.48351001739502,,
19:24:05:218,1.77286994457245,-0.644680023193359,-1.12818992137909,,
19:24:05:218,1.77286994457245,0,-1.77286994457245,,
19:24:05:218,1.93403995037079,0.16117000579834,-2.09521007537842,,
19:24:05:218,1.6117000579834,-0.16117000579834,-1.45053005218506,,
19:24:05:234,1.93403995037079,0,-1.93403995037079,,
19:24:05:234,1.77286994457245,-0.16117000579834,-1.61169993877411,,
19:24:05:234,1.93403995037079,-0.16117000579834,-1.77286994457245,,
19:24:05:234,1.28936004638672,0.16117000579834,-1.45053005218506,,
19:24:05:234,1.28936004638672,0.483509987592697,-1.77287006378174,,
19:24:05:234,0.483509987592697,1.28936004638672,-1.77287006378174,,
19:24:05:234,0.32234001159668,1.45053005218506,-1.77287006378174,,
19:24:05:234,0,1.12819004058838,-1.12819004058838,,
19:24:05:249,0,1.77286994457245,-1.77286994457245,,
19:24:05:249,-0.16117000579834,1.77286994457245,-1.61169993877411,,
19:24:05:249,3.06223011016846,2.09521007537842,-5.15744018554688,,
19:24:05:249,-0.16117000579834,2.25638008117676,-2.09521007537842,,
19:24:05:249,-0.32234001159668,1.93403995037079,-1.61169993877411,,
19:24:05:249,-0.483509987592697,1.93403995037079,-1.45052993297577,,
19:24:05:249,-0.967019975185394,1.77286994457245,-0.805849969387054,,
19:24:05:265,-1.45053005218506,2.09521007537842,-0.644680023193359,,
19:24:05:265,-1.28936004638672,1.93403995037079,-0.64467990398407,,
19:24:05:265,-1.12819004058838,1.93403995037079,-0.80584990978241,,
19:24:05:265,-1.77286994457245,2.09521007537842,-0.322340130805969,,
19:24:05:265,-2.09521007537842,1.93403995037079,0.161170125007629,,
19:24:05:265,-2.25638008117676,1.93403995037079,0.322340130805969,,
19:24:05:265,-2.25638008117676,2.09521007537842,0.16117000579834,,
19:24:05:265,-2.4175500869751,2.09521007537842,0.32234001159668,,
19:24:05:281,-2.57872009277344,1.6117000579834,0.967020034790039,,
19:24:05:281,-2.25638008117676,1.28936004638672,0.967020034790039,,
19:24:05:281,-2.4175500869751,0.805850028991699,1.6117000579834,,
19:24:05:281,-2.09521007537842,0.32234001159668,1.77287006378174,,
19:24:05:281,-2.09521007537842,0.483509987592697,1.6117000579834,,
19:24:05:281,-1.93403995037079,0.16117000579834,1.77286994457245,,
19:24:05:281,-2.09521007537842,0.16117000579834,1.93404006958008,,
19:24:05:281,-1.77286994457245,0,1.77286994457245,,
19:24:05:296,-2.25638008117676,-0.16117000579834,2.4175500869751,,
19:24:05:296,-2.57872009277344,-0.16117000579834,2.73989009857178,,
19:24:05:296,-2.4175500869751,-0.16117000579834,2.57872009277344,,
19:24:05:296,-2.09521007537842,-0.644680023193359,2.73989009857178,,
19:24:05:296,-2.09521007537842,-0.967019975185394,3.06223011016846,,
19:24:05:296,-1.12819004058838,-1.28936004638672,2.4175500869751,,
19:24:05:296,-0.644680023193359,-1.45053005218506,2.09521007537842,,
19:24:05:296,-0.32234001159668,-1.6117000579834,1.93404006958008,,
19:24:05:311,-0.32234001159668,-1.28936004638672,1.6117000579834,,
19:24:05:311,0.16117000579834,-2.09521007537842,1.93404006958008,,
19:24:05:311,-0.32234001159668,-1.93403995037079,2.25638008117676,,
19:24:05:311,-0.16117000579834,-2.25638008117676,2.4175500869751,,
19:24:05:311,-0.32234001159668,-2.25638008117676,2.57872009277344,,
19:24:05:311,-0.32234001159668,-1.77286994457245,2.09521007537842,,
19:24:05:311,0.644680023193359,-1.93403995037079,1.28935992717743,,
19:24:05:326,1.12819004058838,-1.93403995037079,0.80584990978241,,
19:24:05:326,1.6117000579834,-2.09521007537842,0.48351001739502,,
19:24:05:326,1.28936004638672,-2.09521007537842,0.805850028991699,,
19:24:05:326,1.6117000579834,-0.483509987592697,-1.12819004058838,,
19:24:05:326,1.77286994457245,-1.6117000579834,-0.16116988658905,,
19:24:05:326,1.77286994457245,-2.25638008117676,0.483510136604309,,
19:24:05:326,1.93403995037079,-2.25638008117676,0.322340130805969,,
19:24:05:326,1.77286994457245,-2.09521007537842,0.322340130805969,,
19:24:05:341,1.77286994457245,-2.4175500869751,0.644680142402649,,
19:24:05:341,2.4175500869751,0.32234001159668,-2.73989009857178,,
19:24:05:341,1.77286994457245,-1.12819004058838,-0.64467990398407,,
19:24:05:341,1.77286994457245,-0.805850028991699,-0.96701991558075,,
19:24:05:341,1.77286994457245,-0.483509987592697,-1.28935992717743,,
19:24:05:341,1.28936004638672,0,-1.28936004638672,,
19:24:05:341,1.45053005218506,-1.12819004058838,-0.32234001159668,,
19:24:05:357,1.28936004638672,-0.16117000579834,-1.12819004058838,,
19:24:05:357,2.09521007537842,-0.32234001159668,-1.77287006378174,,
19:24:05:357,1.77286994457245,-0.16117000579834,-1.61169993877411,,
19:24:05:357,1.45053005218506,0.644680023193359,-2.09521007537842,,
19:24:05:357,1.45053005218506,0.16117000579834,-1.6117000579834,,
19:24:05:357,1.28936004638672,0.32234001159668,-1.6117000579834,,
19:24:05:357,0.805850028991699,1.45053005218506,-2.25638008117676,,
19:24:05:357,0.483509987592697,1.28936004638672,-1.77287006378174,,
19:24:05:372,0.32234001159668,1.12819004058838,-1.45053005218506,,
19:24:05:372,-0.16117000579834,1.77286994457245,-1.61169993877411,,
19:24:05:372,0.483509987592697,1.77286994457245,-2.25637984275818,,
19:24:05:372,-0.16117000579834,2.09521007537842,-1.93404006958008,,
19:24:05:372,-0.32234001159668,2.4175500869751,-2.09521007537842,,
19:24:05:372,-0.16117000579834,2.09521007537842,-1.93404006958008,,
19:24:05:372,-0.32234001159668,1.6117000579834,-1.28936004638672,,
19:24:05:387,-0.967019975185394,1.93403995037079,-0.967019975185394,,
19:24:05:387,-1.28936004638672,1.93403995037079,-0.64467990398407,,
19:24:05:387,-1.6117000579834,1.93403995037079,-0.32233989238739,,
19:24:05:387,-1.93403995037079,2.09521007537842,-0.161170125007629,,
19:24:05:387,-1.77286994457245,2.73989009857178,-0.967020153999329,,
19:24:05:387,-1.77286994457245,1.93403995037079,-0.16117000579834,,
19:24:05:387,-1.93403995037079,1.45053005218506,0.48350989818573,,
19:24:05:387,-2.25638008117676,2.4175500869751,-0.16117000579834,,
19:24:05:404,-1.93403995037079,2.09521007537842,-0.161170125007629,,
19:24:05:404,-1.77286994457245,1.93403995037079,-0.16117000579834,,
19:24:05:404,-2.09521007537842,1.77286994457245,0.322340130805969,,
19:24:05:404,-2.09521007537842,1.12819004058838,0.967020034790039,,
19:24:05:404,-2.09521007537842,0.483509987592697,1.6117000579834,,
19:24:05:404,-1.77286994457245,0.483509987592697,1.28935992717743,,
19:24:05:404,-2.09521007537842,0,2.09521007537842,,
19:24:05:418,-2.09521007537842,0,2.09521007537842,,
19:24:05:418,-2.25638008117676,0.16117000579834,2.09521007537842,,
19:24:05:418,-2.4175500869751,0.16117000579834,2.25638008117676,,
19:24:05:418,-2.4175500869751,0,2.4175500869751,,
19:24:05:418,-2.25638008117676,0.16117000579834,2.09521007537842,,
19:24:05:418,-1.93403995037079,0,1.93403995037079,,
19:24:05:418,-1.77286994457245,-0.967019975185394,2.7398898601532,,
19:24:05:418,-1.28936004638672,-1.12819004058838,2.4175500869751,,
19:24:05:433,-0.805850028991699,-0.967019975185394,1.77287006378174,,
19:24:05:433,1.93403995037079,-1.45053005218506,-0.48350989818573,,
19:24:05:433,-0.483509987592697,-2.25638008117676,2.73989009857178,,
19:24:05:433,-0.483509987592697,-2.09521007537842,2.57872009277344,,
19:24:05:433,0,-2.09521007537842,2.09521007537842,,
19:24:05:433,-0.483509987592697,-2.09521007537842,2.57872009277344,,
19:24:05:433,-0.644680023193359,-2.09521007537842,2.73989009857178,,
19:24:05:433,0.483509987592697,-2.25638008117676,1.77287006378174,,
19:24:05:449,1.28936004638672,-1.93403995037079,0.64467990398407,,
19:24:05:449,0.805850028991699,-2.4175500869751,1.6117000579834,,
19:24:05:449,1.6117000579834,-2.25638008117676,0.644680023193359,,
19:24:05:449,1.6117000579834,-2.09521007537842,0.48351001739502,,
19:24:05:449,2.09521007537842,-1.6117000579834,-0.48351001739502,,
19:24:05:449,1.45053005218506,-1.77286994457245,0.32233989238739,,
19:24:05:449,1.6117000579834,-2.09521007537842,0.48351001739502,,
19:24:05:449,1.45053005218506,-2.09521007537842,0.644680023193359,,
19:24:05:464,2.57872009277344,-2.09521007537842,-0.48351001739502,,
19:24:05:464,1.45053005218506,-2.25638008117676,0.805850028991699,,
19:24:05:464,1.45053005218506,-2.09521007537842,0.644680023193359,,
19:24:05:464,2.57872009277344,-0.967019975185394,-1.6117000579834,,
19:24:05:464,2.25638008117676,-0.805850028991699,-1.45053005218506,,
19:24:05:464,1.6117000579834,-0.644680023193359,-0.967020034790039,,
19:24:05:464,1.6117000579834,-0.32234001159668,-1.28936004638672,,
19:24:05:480,1.77286994457245,-0.16117000579834,-1.61169993877411,,
19:24:05:480,3.86807990074158,-0.16117000579834,-3.70690989494324,,
19:24:05:480,1.93403995037079,0.967019975185394,-2.90105986595154,,
19:24:05:480,1.77286994457245,-0.32234001159668,-1.45052993297577,,
19:24:05:480,1.77286994457245,-0.16117000579834,-1.61169993877411,,
19:24:05:480,1.6117000579834,0,-1.6117000579834,,
19:24:05:480,1.28936004638672,0.644680023193359,-1.93404006958008,,
19:24:05:480,0.644680023193359,0.805850028991699,-1.45053005218506,,
19:24:05:495,0.32234001159668,1.28936004638672,-1.6117000579834,,
19:24:05:495,0,1.77286994457245,-1.77286994457245,,
19:24:05:495,0,1.6117000579834,-1.6117000579834,,
19:24:05:495,0.483509987592697,1.93403995037079,-2.41754984855652,,
19:24:05:495,-0.16117000579834,2.90106010437012,-2.73989009857178,,
19:24:05:495,-0.16117000579834,1.93403995037079,-1.77286994457245,,
19:24:05:495,-0.483509987592697,2.25638008117676,-1.77287006378174,,
19:24:05:495,-0.805850028991699,2.25638008117676,-1.45053005218506,,
19:24:05:511,-0.644680023193359,1.93403995037079,-1.28935992717743,,
19:24:05:511,-0.644680023193359,2.09521007537842,-1.45053005218506,,
19:24:05:511,-1.45053005218506,1.6117000579834,-0.16117000579834,,
19:24:05:511,-0.967019975185394,1.6117000579834,-0.644680082798004,,
19:24:05:511,-1.93403995037079,2.25638008117676,-0.322340130805969,,
19:24:05:511,-1.93403995037079,1.93403995037079,0,,
19:24:05:511,-2.90106010437012,1.93403995037079,0.967020153999329,,
19:24:05:526,-2.25638008117676,1.93403995037079,0.322340130805969,,
19:24:05:526,-2.57872009277344,2.09521007537842,0.48351001739502,,
19:24:05:526,-2.09521007537842,1.6117000579834,0.48351001739502,,
19:24:05:526,-2.4175500869751,1.93403995037079,0.483510136604309,,
19:24:05:526,-2.25638008117676,1.6117000579834,0.644680023193359,,
19:24:05:526,-2.4175500869751,0.967019975185394,1.45053005218506,,
19:24:05:526,-2.09521007537842,0.483509987592697,1.6117000579834,,
19:24:05:526,-1.93403995037079,0.644680023193359,1.28935992717743,,
19:24:05:541,-2.25638008117676,0.16117000579834,2.09521007537842,,
19:24:05:541,-2.90106010437012,0,2.90106010437012,,
19:24:05:541,-2.4175500869751,-0.16117000579834,2.57872009277344,,
19:24:05:541,-2.73989009857178,0.805850028991699,1.93404006958008,,
19:24:05:541,-2.25638008117676,0.32234001159668,1.93404006958008,,
19:24:05:541,-2.09521007537842,0,2.09521007537842,,
19:24:05:541,-1.6117000579834,0.32234001159668,1.28936004638672,,
19:24:05:556,-0.967019975185394,-0.967019975185394,1.93403995037079,,
19:24:05:556,-0.805850028991699,-1.12819004058838,1.93404006958008,,
19:24:05:556,-0.644680023193359,-1.45053005218506,2.09521007537842,,
19:24:05:556,-0.483509987592697,-2.73989009857178,3.2234001159668,,
19:24:05:556,0,-1.93403995037079,1.93403995037079,,
19:24:05:556,-0.32234001159668,-2.25638008117676,2.57872009277344,,
19:24:05:556,-0.16117000579834,-2.25638008117676,2.4175500869751,,
19:24:05:556,0.16117000579834,-1.93403995037079,1.77286994457245,,
19:24:05:572,0.32234001159668,-2.09521007537842,1.77287006378174,,
19:24:05:572,0.483509987592697,-2.09521007537842,1.6117000579834,,
19:24:05:572,1.28936004638672,-1.93403995037079,0.64467990398407,,
19:24:05:572,1.28936004638672,-2.25638008117676,0.967020034790039,,
19:24:05:572,1.77286994457245,-1.93403995037079,0.16117000579834,,
19:24:05:572,1.28936004638672,-1.93403995037079,0.64467990398407,,
19:24:05:572,1.45053005218506,-2.25638008117676,0.805850028991699,,
19:24:05:572,1.6117000579834,-1.77286994457245,0.16116988658905,,
19:24:05:587,1.6117000579834,-2.09521007537842,0.48351001739502,,
19:24:05:587,2.09521007537842,-1.93403995037079,-0.161170125007629,,
19:24:05:587,1.93403995037079,-2.09521007537842,0.161170125007629,,
19:24:05:587,1.6117000579834,-1.93403995037079,0.32233989238739,,
19:24:05:587,2.57872009277344,-1.77286994457245,-0.805850148200989,,
19:24:05:587,1.6117000579834,-0.805850028991699,-0.805850028991699,,
19:24:05:587,1.77286994457245,-0.32234001159668,-1.45052993297577,,
19:24:05:587,1.6117000579834,-0.32234001159668,-1.28936004638672,,
19:24:05:603,1.6117000579834,-0.483509987592697,-1.12819004058838,,
19:24:05:603,1.77286994457245,-0.32234001159668,-1.45052993297577,,
19:24:05:603,1.6117000579834,-0.16117000579834,-1.45053005218506,,
19:24:05:603,2.4175500869751,-0.16117000579834,-2.25638008117676,,
19:24:05:603,2.09521007537842,0.483509987592697,-2.57872009277344,,
19:24:05:603,1.77286994457245,0.32234001159668,-2.09521007537842,,
19:24:05:603,1.28936004638672,0.483509987592697,-1.77287006378174,,
19:24:05:618,1.28936004638672,0.805850028991699,-2.09521007537842,,
19:24:05:618,0.32234001159668,1.45053005218506,-1.77287006378174,,
19:24:05:618,0,1.6117000579834,-1.6117000579834,,
19:24:05:618,0,1.6117000579834,-1.6117000579834,,
19:24:05:618,0.32234001159668,2.09521007537842,-2.4175500869751,,
19:24:05:618,0,0.805850028991699,-0.805850028991699,,
19:24:05:618,-0.16117000579834,2.09521007537842,-1.93404006958008,,
19:24:05:618,-0.16117000579834,2.09521007537842,-1.93404006958008,,
19:24:05:634,-0.32234001159668,1.93403995037079,-1.61169993877411,,
19:24:05:634,-0.805850028991699,1.93403995037079,-1.12818992137909,,
19:24:05:634,-1.45053005218506,1.93403995037079,-0.48350989818573,,
19:24:05:634,-1.45053005218506,2.25638008117676,-0.805850028991699,,
19:24:05:634,-1.93403995037079,1.93403995037079,0,,
19:24:05:634,-1.77286994457245,1.93403995037079,-0.16117000579834,,
19:24:05:634,-2.4175500869751,1.77286994457245,0.644680142402649,,
19:24:05:634,-2.25638008117676,2.09521007537842,0.16117000579834,,
19:24:05:649,-2.25638008117676,1.93403995037079,0.322340130805969,,
19:24:05:649,-2.25638008117676,2.09521007537842,0.16117000579834,,
19:24:05:649,-1.77286994457245,1.93403995037079,-0.16117000579834,,
19:24:05:649,-2.25638008117676,1.77286994457245,0.483510136604309,,
19:24:05:649,-2.25638008117676,2.09521007537842,0.16117000579834,,
19:24:05:649,-2.09521007537842,0.644680023193359,1.45053005218506,,
19:24:05:649,-2.25638008117676,0.967019975185394,1.28936004638672,,
19:24:05:649,-2.09521007537842,0.644680023193359,1.45053005218506,,
19:24:05:665,-2.25638008117676,0.32234001159668,1.93404006958008,,
19:24:05:665,-1.93403995037079,0.16117000579834,1.77286994457245,,
19:24:05:665,-2.25638008117676,-0.16117000579834,2.4175500869751,,
19:24:05:665,-2.4175500869751,-0.16117000579834,2.57872009277344,,
19:24:05:665,-2.09521007537842,0.16117000579834,1.93404006958008,,
19:24:05:665,-2.25638008117676,-0.16117000579834,2.4175500869751,,
19:24:05:665,-1.45053005218506,-0.805850028991699,2.25638008117676,,
19:24:05:681,-1.12819004058838,-0.805850028991699,1.93404006958008,,
19:24:05:681,-0.967019975185394,-1.45053005218506,2.4175500869751,,
19:24:05:681,-0.644680023193359,-1.28936004638672,1.93404006958008,,
19:24:05:681,-0.483509987592697,-2.25638008117676,2.73989009857178,,
19:24:05:681,0,-1.93403995037079,1.93403995037079,,
19:24:05:681,0.16117000579834,-1.93403995037079,1.77286994457245,,
19:24:05:681,-0.32234001159668,-2.25638008117676,2.57872009277344,,
19:24:05:681,-0.16117000579834,-3.2234001159668,3.38457012176514,,
19:24:05:696,-0.16117000579834,-2.09521007537842,2.25638008117676,,
19:24:05:696,2.09521007537842,-2.25638008117676,0.16117000579834,,
19:24:05:696,0.644680023193359,-2.25638008117676,1.6117000579834,,
19:24:05:696,0.967019975185394,-2.09521007537842,1.12819004058838,,
19:24:05:696,0.644680023193359,-1.93403995037079,1.28935992717743,,
19:24:05:696,1.28936004638672,-1.6117000579834,0.32234001159668,,
19:24:05:696,1.28936004638672,-2.09521007537842,0.805850028991699,,
19:24:05:696,1.45053005218506,-3.06223011016846,1.6117000579834,,
19:24:05:711,1.6117000579834,-2.25638008117676,0.644680023193359,,
19:24:05:711,1.77286994457245,-2.25638008117676,0.483510136604309,,
19:24:05:711,1.93403995037079,-2.09521007537842,0.161170125007629,,
19:24:05:711,1.6117000579834,-1.77286994457245,0.16116988658905,,
19:24:05:711,1.6117000579834,-1.12819004058838,-0.48351001739502,,
19:24:05:711,1.93403995037079,-0.805850028991699,-1.12818992137909,,
19:24:05:711,1.93403995037079,-0.32234001159668,-1.61169993877411,,
19:24:05:726,1.6117000579834,-0.32234001159668,-1.28936004638672,,
19:24:05:726,1.93403995037079,0,-1.93403995037079,,
19:24:05:726,1.45053005218506,-0.16117000579834,-1.28936004638672,,
19:24:05:726,1.93403995037079,0,-1.93403995037079,,
19:24:05:726,2.4175500869751,-0.805850028991699,-1.6117000579834,,
19:24:05:726,1.93403995037079,0.32234001159668,-2.25638008117676,,
19:24:05:726,1.77286994457245,0.483509987592697,-2.25637984275818,,
19:24:05:726,1.28936004638672,0.32234001159668,-1.6117000579834,,
19:24:05:742,1.12819004058838,0.644680023193359,-1.77287006378174,,
19:24:05:742,0.483509987592697,1.45053005218506,-1.93404006958008,,
19:24:05:742,0.16117000579834,1.77286994457245,-1.93403995037079,,
19:24:05:742,-0.16117000579834,2.57872009277344,-2.4175500869751,,
19:24:05:742,-0.32234001159668,1.93403995037079,-1.61169993877411,,
19:24:05:742,-0.32234001159668,2.25638008117676,-1.93404006958008,,
19:24:05:742,-0.16117000579834,2.09521007537842,-1.93404006958008,,
19:24:05:758,-0.32234001159668,2.4175500869751,-2.09521007537842,,
19:24:05:758,-0.32234001159668,2.09521007537842,-1.77287006378174,,
19:24:05:758,0.32234001159668,1.6117000579834,-1.93404006958008,,
19:24:05:758,-1.28936004638672,1.93403995037079,-0.64467990398407,,
19:24:05:758,-2.09521007537842,2.09521007537842,0,,
19:24:05:758,-1.77286994457245,1.93403995037079,-0.16117000579834,,
19:24:05:758,-1.93403995037079,2.09521007537842,-0.161170125007629,,
19:24:05:758,-2.25638008117676,1.93403995037079,0.322340130805969,,
19:24:05:776,-2.09521007537842,1.77286994457245,0.322340130805969,,
19:24:05:776,-2.25638008117676,2.09521007537842,0.16117000579834,,
